decision,kind,status,url,titleLength,descriptionLength,h1Count,jsonLdCount,imageCount,imagesMissingAlt,issues,canonical,title,description
strengthen_seo,service,200,https://moonn.ru/uslugi_lubovnaya_zavisimost,99,113,6,0,8,8,duplicate_description;images_missing_alt;long_title;missing_jsonld;multiple_h1,https://moonn.ru/uslugi_lubovnaya_zavisimost,Любовные зависимости и привязанности. Психолог МГУ Москва - Татьяна Мунн. Прием в кабинете и Онлайн,Психолог Татьяна Мунн (МГУ). Записаться на консультацию. Индивидуальный подход. Конфиденциально. Отзывы. Контакты
strengthen_seo,service,200,https://moonn.ru/uslugi_obida_na_roditelei,124,113,2,0,6,6,duplicate_description;images_missing_alt;long_title;missing_jsonld;multiple_h1,https://moonn.ru/uslugi_obida_na_roditelei,"Обида на родителей - негативные чувства, связанные с детством. Психолог МГУ Москва - Татьяна Мунн. Прием в кабинете и Онлайн",Психолог Татьяна Мунн (МГУ). Записаться на консультацию. Индивидуальный подход. Конфиденциально. Отзывы. Контакты
strengthen_seo,service,200,https://moonn.ru/uslugi_otnosheniya_v_kollektive,91,113,2,0,10,10,duplicate_description;images_missing_alt;long_title;missing_jsonld;multiple_h1,https://moonn.ru/uslugi_otnosheniya_v_kollektive,Налаживание отношений в коллективе. Психолог МГУ Москва - Татьяна Мунн. В кабинете и Онлайн,Психолог Татьяна Мунн (МГУ). Записаться на консультацию. Индивидуальный подход. Конфиденциально. Отзывы. Контакты
strengthen_seo,service,200,https://moonn.ru/uslugi_podrostki,110,113,1,0,10,10,duplicate_description;images_missing_alt;long_title;missing_jsonld,https://moonn.ru/uslugi_podrostki,Психологическая консультация для подростков от 12 лет. Психолог МГУ Москва - Татьяна Мунн. В кабинете и Онлайн,Психолог Татьяна Мунн (МГУ). Записаться на консультацию. Индивидуальный подход. Конфиденциально. Отзывы. Контакты
strengthen_seo,service,200,https://moonn.ru/uslugi_procrastination,141,113,6,0,12,12,duplicate_description;images_missing_alt;long_title;missing_jsonld;multiple_h1,https://moonn.ru/uslugi_procrastination,Прокрастинация: Почему мы откладываем дела на потом и как перестать это делать. Психолог МГУ Москва - Татьяна Мунн. Прием в кабинете и Онлайн,Психолог Татьяна Мунн (МГУ). Записаться на консультацию. Индивидуальный подход. Конфиденциально. Отзывы. Контакты
strengthen_seo,service,200,https://moonn.ru/uslugi_razvod,102,113,3,0,7,7,duplicate_description;images_missing_alt;long_title;missing_jsonld;multiple_h1,https://moonn.ru/uslugi_razvod,"Помощь при расставании, измене, разводе. Психолог МГУ Москва - Татьяна Мунн. Прием в кабинете и Онлайн",Психолог Татьяна Мунн (МГУ). Записаться на консультацию. Индивидуальный подход. Конфиденциально. Отзывы. Контакты
strengthen_seo,service,200,https://moonn.ru/uslugi_sohranit_brak,147,113,5,0,9,9,duplicate_description;images_missing_alt;long_title;missing_jsonld;multiple_h1,https://moonn.ru/uslugi_sohranit_brak,"Как сохранить брак: преодоление кризисов, восстановление доверия и искусство диалога. Психолог МГУ Москва - Татьяна Мунн. Прием в кабинете и Онлайн",Психолог Татьяна Мунн (МГУ). Записаться на консультацию. Индивидуальный подход. Конфиденциально. Отзывы. Контакты
strengthen_seo,other,200,https://moonn.ru/vacuum_cups,68,99,0,0,26,26,images_missing_alt;missing_h1;missing_jsonld,https://moonn.ru/vacuum_cups,Вакуумные банки для психологического здоровья. Психолог Татьяна Мунн,Подробное описание способов применения вакуумных банок. Татьяна Мунн - Дипломированный психолог МГУ
strengthen_seo,article,200,https://moonn.ru/vigoranie_article,95,82,1,0,10,10,images_missing_alt;long_title;missing_jsonld,https://moonn.ru/vigoranie_article,"Статья - Выгорание на работе: как распознать, предотвратить и справиться. Психолог Татьяна Мунн",Статья - разберем частые причины и способы решения проблемы. Психолог Татьяна Мунн
strengthen_seo,article,200,https://moonn.ru/vospitanie_article,27,128,0,0,2,2,images_missing_alt;missing_h1;missing_jsonld,https://moonn.ru/vospitanie_article,Воспитание ребенка - статья,"Статья - Воспитание детей: как вырастить счастливого и успешного ребенка, избегая распространенных ошибок. Психолог Татьяна Мунн"
strengthen_seo,lecture_or_events,200,https://moonn.ru/vystupleniya-lekcii-treningi-psiholog-tatiana-moonn,62,255,1,0,13,12,images_missing_alt;long_description;missing_jsonld,https://moonn.ru/vystupleniya-lekcii-treningi-psiholog-tatiana-moonn,"Выступления, лекции и тренинги психолога Татьяны Мунн в Москве","Татьяна Мунн - преподаватель МГУ, психолог, эксперт по эмоциональному интеллекту и soft skills. Выступления, лекции, тренинги и мастер-классы в Москве и других городах России для компаний, вузов, конференций и мероприятий. Эксперт в области Эмоционального"
strengthen_seo,other,200,https://moonn.ru/water,91,68,1,0,26,26,images_missing_alt;long_title;missing_jsonld;short_description,https://moonn.ru/water,вода и здоровье - влияние воды на психоэмоциональное состояние. Психолог Татьяна Мунн (МГУ),Как правильно пить воду. Татьяна Мунн - Дипломированный психолог МГУ
